RID,Age,Gender,Zip,Region,Hispanic,Ethnicity,HHI,Education,Political party,
5f9746c4-60b8-09eb-faf8-7236d32496db,70,Female,48322,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$80,000 to $84,999",Masters degree,Democrat,
5f983403-7b0e-94a8-200d-722929091786,70,Female,32822,South,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",Some other race ,"Less than $5,000",Masters degree,Independent,
5f981115-b7d8-4e85-7270-1704cf63df39,70,Female,32778,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Masters degree,Democrat,
5f974ff7-fa85-6c3a-db75-934dc47b91b4,70,Female,27557,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Republican,
5f96184c-0729-a640-c140-f96d17f9e4ca,70,Female,19002,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",High school graduate,Republican,
5f904f15-e2a3-767e-a0d9-90a801e0a404,70,Female,18444,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","Completed some graduate, but no degree",Republican,
5f8ef326-225e-fc34-f98e-fb3c96634d18,70,Female,8757,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",High school graduate,Republican,
5f978496-f5fb-7b34-6e0b-b238e3cd4d35,70,Male,85338,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999",Masters degree,Democrat,
5f9829ca-6080-ac77-5837-ee42d0859e76,70,Male,44851,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","Completed some college, but no degree",Democrat,
5f9598fd-7834-b96d-15aa-da883773eecb,70,Male,37211,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999",Masters degree,Independent,
5f98377f-3b4b-1a27-617b-a3dbc6b2d431,70,Male,33948,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",Associate Degree,Democrat,
5f8ffd0e-ad34-aa60-d3ac-91fa3b2d8c85,70,Male,19403,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999","Completed some college, but no degree",Democrat,
5f974dcd-9e60-d873-156e-a3b4fa2363b3,69,Female,97304,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","Completed some college, but no degree",Democrat,
5f974cad-9e20-5644-deab-5324bd1fd48f,69,Female,85204,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999",Associate Degree,Democrat,
5f964000-783a-7e8a-041b-2f874f806b31,69,Female,73122,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","Completed some graduate, but no degree",Independent,
5f97337a-1add-50bd-aad3-9ddb90224b31,69,Female,54840,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Other post high school vocational training,Republican,
5f8ef348-2093-ab6f-370a-30c11d0c0304,69,Female,44035,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Associate Degree,Democrat,
5f948a41-c63d-8e60-a044-76e2964acbe0,69,Female,37620,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Associate Degree,Republican,
5f983e9a-7b17-a66e-d352-616b9e056a9d,69,Female,37215,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$175,000 to $199,999",Masters degree,Democrat,
5f961038-7a1d-c1d4-a186-8e644f3e0fdd,69,Female,23509,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Democrat,
5f8ef48a-d58f-3490-7e26-699dc4bddab8,69,Female,21122,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",High school graduate,Republican,
5f982f31-0360-0314-644d-be68c0c09bb1,69,Female,18504,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Associate Degree,Democrat,
5f972322-280d-8096-b751-f3e29b0f00ac,69,Female,11375,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",High school graduate,Republican,
5f977b06-223f-0cc1-3fe7-af8712d25b70,69,Female,4240,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",High school graduate,Independent,
5f97581e-807b-cf18-0c08-c3c286b81f32,69,Male,34759,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Independent,
5f982842-f700-a9e5-ef09-2f813510c310,69,Male,11223,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999",Masters degree,Democrat,
5f972053-113c-0202-5e6b-bb18e29e856a,69,Male,3235,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Associate Degree,Democrat,
5f950c20-22a1-191c-d081-f686dd774e44,68,Female,76020,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Democrat,
5f97a2e9-8f29-0e6d-7e18-c7facba31d46,68,Female,48067,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",High school graduate,Democrat,
5f97504d-aacc-e2ba-26d2-e559bd61071c,68,Female,30328,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",Masters degree,Republican,
5f8ef213-1c89-582a-4c36-e608f9a9e869,68,Female,30157,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999",High school graduate,Democrat,
5f960423-b4fd-5ca8-10ee-3f4cfed4b43f,68,Female,28465,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999",Associate Degree,Republican,
5f8ef251-8b40-2de0-d4af-4617c142fd59,68,Female,7465,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",High school graduate,Democrat,
5f97e5f3-7a68-d3d6-a750-fa9e5709e91a,68,Female,3894,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Republican,
5f97944d-27a5-d0e9-025e-01136685b4ec,68,Male,78416,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999",Associate Degree,Democrat,
5f95d7ee-44a6-4c5d-cb93-990a67379a1f,68,Male,35906,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",Republican,
5f9408d4-5fb4-fafd-d0a1-c069f4789c38,68,Male,18062,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",Republican,
5f90450c-469e-6c39-0e1a-345397431d33,67,Female,89122,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",Republican,
5f9802bb-7403-b3a8-119f-dfb7c3e1b11e,67,Female,75840,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",Republican,
5f94e32a-7d1c-36cf-9f88-4bd28661e012,67,Female,45432,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Masters degree,Republican,
5f96ad23-63e3-8eaa-9da5-418e799f6b7a,67,Female,37043,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Independent,
5f8f5c03-756a-f26f-bcca-d4b829c08fab,67,Female,33982,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Democrat,
5f977575-2614-1ac6-0d4d-94121ad3f2af,67,Female,27043,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",High school graduate,Republican,
5f8ef320-91e9-1660-2867-bde5ae225641,67,Female,20748,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","Completed some college, but no degree",Republican,
5f93c596-bc3e-efbe-6d7d-9a54f75e2105,67,Male,96002,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","Completed some college, but no degree",Democrat,
5f94b96f-041e-04c6-1dc3-2b5e1a5ae72a,67,Male,92110,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat,
5f981d51-7ef3-3e6b-8479-c9ab63a7c1b7,67,Male,77072,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","Completed some college, but no degree",Republican,
5f974144-7d13-2888-e75d-86fcdcfd44bb,67,Male,54175,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",Republican,
5f9332f6-1e50-26da-3739-d3444acc34ed,67,Male,37771,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",Republican,
5f904164-5eac-9a05-ab86-8d96723758b1,67,Male,30233,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",High school graduate,Republican,
5f902bdc-068f-16bb-da94-1a0809cbd044,67,Male,14094,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","Completed some graduate, but no degree",Independent,
5f9775d0-8bdd-9370-a211-4ea9c8127afd,67,Male,12206,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Republican,
5f946a57-bb48-ca60-0648-fe0486f53285,66,Female,89146,North,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$10,000 to $14,999",Associate Degree,Democrat,
5f8f115a-cee8-064a-63f7-dfccbcee0d50,66,Female,76502,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",Other post high school vocational training,Republican,
5f93174e-10d9-195d-e78a-dda0a3386896,66,Female,60510,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Masters degree,Republican,
5f8f1ba7-db3f-8065-72d5-d6756cc12730,66,Female,50029,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Republican,
5f9756c5-3058-85b5-6b2f-64d7a1dd91aa,66,Female,21046,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Republican,
5f8ef2b0-ac6c-8371-d8bc-db579d0b9b05,66,Female,11215,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Democrat,
5f930108-6a9a-1801-8b3d-aaec64e8eeef,66,Female,10025,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Masters degree,Independent,
5f9307e7-8b8e-1039-7198-1615bf619f7d,66,Male,70810,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",Independent,
5f940a42-4c84-904f-8354-56020aeca5ef,66,Male,33907,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Associate Degree,Independent,
5f97798e-30bd-fe15-c37d-3993e9050bd1,66,Male,21136,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$100,000 to $124,999","Completed some college, but no degree",Democrat,
5f909eac-eb5e-393b-6498-f671aaf4c96f,66,Male,7501,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999","College Degree (such as B.A., B.S.)",Republican,
5f971c54-ddef-b9e3-3041-180a0d984436,65,Female,98516,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999",Associate Degree,Democrat,
5f93209b-7cde-83dd-e452-53b9f5c9830b,65,Female,98230,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Associate Degree,Independent,
5f975235-fc43-5f8e-e2cc-80a7f9476188,65,Female,92507,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Associate Degree,Republican,
5f903f80-32f6-7e6f-bd3b-66b731a11cd7,65,Female,92108,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Independent,
5f91f879-c34c-ef13-9be1-c0726903685d,65,Female,61611,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",High school graduate,Republican,
5f9754f9-5cb6-67ef-e982-d4702dd011d8,65,Female,49230,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","College Degree (such as B.A., B.S.)",Democrat,
5f933b2b-66d2-fc01-48b8-8ee3dc972e8e,65,Female,34607,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",Democrat,
5f932356-7405-99de-2cda-6b13edb4b67f,65,Female,33928,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Republican,
5f9812bd-5f4d-53fa-f008-1bcaa74695c2,65,Female,27017,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",High school graduate,Democrat,
5f8ef351-f533-128e-8b41-90101c143516,65,Female,14468,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Republican,
5f96e850-9fe1-9439-1ec5-f9e25354cb2e,65,Female,10471,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Masters degree,Democrat,
5f8f0aa5-b20b-166c-5cef-5f84afbdfee2,65,Male,95682,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999","Completed some graduate, but no degree",Democrat,
5f974d23-8236-2901-a45d-6a40923e29d5,65,Male,76040,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Democrat,
5f942a33-cf34-a381-b43e-aa1393ba06fa,65,Male,74873,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Associate Degree,Democrat,
5f96aa18-2007-6cd3-0bbc-1ee67f42fccf,65,Male,48310,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999",High school graduate,Democrat,
5f8f2ed5-93d2-5165-3136-9c12d3089eec,65,Male,22312,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$75,000 to $79,999","Completed some college, but no degree",Republican,
5f903f8e-b797-3058-1236-d8214967dd95,64,Female,61536,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",High school graduate,Republican,
5f95dee6-78e8-69f9-2094-2707ff037aca,64,Female,48336,Northeast,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$75,000 to $79,999",Associate Degree,Democrat,
5f976cad-87ad-2413-67a6-4bf818a81cc3,64,Female,38555,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",Republican,
5f928cb0-a926-a0ff-e6f0-a4d3febf2597,64,Female,19507,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Other post high school vocational training,Republican,
5f97cc77-c95d-b35c-e704-d4b717bf2e70,64,Male,91301,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Doctorate degree,Democrat,
5f982a44-a034-dd9f-b3fa-8cdf605ecb16,64,Male,48503,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","Completed some college, but no degree",Republican,
5f97a23a-7f14-23d0-2889-e08c7904a181,64,Male,18353,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Associate Degree,Republican,
5f981b90-7cba-03a6-5a84-90e11574d37e,64,Male,2072,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",Democrat,
5f926426-fe27-a8a8-a13d-a2ee6981f16c,63,Female,95348,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","Completed some college, but no degree",Democrat,
5f972dd8-a6a6-130e-b8d8-d6bbf4bc6dfc,63,Female,89511,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",High school graduate,Republican,
5f97295d-bfea-eaeb-b56d-33bc3600e526,63,Female,87102,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Masters degree,Independent,
5f8f0a37-68ad-fede-f0de-29eff47426ee,63,Female,80634,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","Completed some college, but no degree",Democrat,
5f981cab-b4b1-7aa6-ae86-41a18989c45a,63,Female,76028,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999",Completed some high school,Republican,
5f920516-5a2b-2445-c02c-e9a1a4383858,63,Female,6037,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","Completed some college, but no degree",Democrat,
5f975054-3e73-910e-89c0-662dadd93f5e,63,Male,75254,South,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Chinese ,"$50,000 to $54,999",Doctorate degree,Independent,
5f9463a8-814d-8db5-4251-4760b827ff28,63,Male,61401,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",High school graduate,Republican,
5f97446b-b0b5-eb77-3160-96ac3a7da28f,62,Female,80010,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","Completed some college, but no degree",Independent,
5f9761f5-8aec-66c9-c8b6-557d9d65fbda,62,Female,65622,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999","Completed some college, but no degree",Democrat,
5f97532e-8e93-1773-ac7b-49cf292d5f0e,62,Female,48089,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Associate Degree,Independent,
5f9748c6-0463-3eb9-a8c9-04511df77b81,62,Female,44053,Northeast,"Yes, another Hispanic, Latino, or Spanish origin *** Venezuela ",White ,"$60,000 to $64,999",Associate Degree,Democrat,
5f95dbc9-f018-4b90-91f4-d78420227bf9,62,Female,40165,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999",Associate Degree,Republican,
5f974b8b-1080-305b-ca77-29e09254b3b8,62,Male,77450,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$100,000 to $124,999",Masters degree,Republican,
5f9222b6-5eee-9582-bdf3-f18cda601f98,62,Male,40291,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",Republican,
